index,source_file,output_file,injection_type,framework,base_payload,variant_used,insertion_strategy,obfuscation_strategy,seed,timestamp
505,JKMMWI4FZT47DVLEJX3E2MIT3BNH3PTY.pdf,javascript_injection_AMTSO_0505.pdf,javascript_injection,AMTSO,AMTSO,SafeTestPrefix-AMTSO_P0T3NT14LLY_UNW4NT3D_T3ST_F1L3_N0T_D4N4GER0US-SafeTestSuffix,before_trailer,js_charcode_array,42,2026-07-22T19:42:44.853726
506,JMTHOU2JQRSYZA6YLHTP6ULMQO4GLZAN.pdf,javascript_injection_AMTSO_0506.pdf,javascript_injection,AMTSO,EICAR,X5O!p%@aP[4\pZx54(p^)7cc)7}$eIcAr-StAndArD-AntiViRus-tEsT-fIlE!$h+h*,before_trailer,js_base64_atob,42,2026-07-22T19:46:13.676442
507,JOANY6YW3IYN75OYEU7X3JEXQQAJPEUP.pdf,xfa_acroform_injection_AMTSO_0507.pdf,xfa_acroform_injection,AMTSO,EICAR,x5o!P%@ap[4\pzx54(P^)7CC)7}$EiCaR-StAnDaNd-aNTiVirus-tEsT-fIlE!$H+H*,before_trailer,n/a,42,2026-07-22T19:46:13.680985
508,JOCCBCF2SXDQXCYRG5ADWVKHHNJ4GDQC.pdf,dde_template_injection_AMTSO_0508.pdf,dde_template_injection,AMTSO,EICAR,X50!P%@AP[4\pZx54(P^)7cc)7}$EiCaR-Standard-antiVirus-TeSt-FiLe!$H+H*,before_final_eof,n/a,42,2026-07-22T19:46:14.161682
509,JPJ5MCDTMBPXA7YEZNO5KXTSWXWYNDW5.pdf,steganographic_payload_mindcrypt_0509.pdf,steganographic_payload,mindcrypt,AMTSO,SFT-POTENTIALLY_UNWANTED_TEST_FILE_NOT_DANGEROUS_AMTSO,before_final_eof,n/a,42,2026-07-22T19:47:45.786083
510,JPJTTR2LAET64POSYUE4D3TMSHZ7QW67.pdf,javascript_injection_AMTSO_0510.pdf,javascript_injection,AMTSO,AMTSO,AMTSO_POTENTIALLY_UNWANTED_TESTFILE_NOT_DANGEROUS,before_trailer,js_charcode_array,42,2026-07-22T19:47:46.888593
511,JQTLTBNFMLOTJNAZWAJGUYXUWJ42X5WM.pdf,dde_template_injection_AtomicRedTeam_0511.pdf,dde_template_injection,AtomicRedTeam,AMTSO,AMTSO_POTENTIALLY_UNWANTED_TEST_FILE-NOT_DANGEROUS-TESTSTRING,after_first_endobj,n/a,42,2026-07-22T19:47:46.889284
512,JRBKU3ZZVFVFWXC46AMNC54IHTOOSTW7.pdf,steganographic_payload_Glasswall_0512.pdf,steganographic_payload,Glasswall,WICAR,WICAR_Browser_Test_Payload_Calc_Exe_Safe,before_final_eof,n/a,42,2026-07-22T19:49:31.098138
513,JTJQSY6SJUAI2P54IHQQYCVFMCWPXVTN.pdf,object_action_injection_AtomicRedTeam_0513.pdf,object_action_injection,AtomicRedTeam,WICAR,Safe_WICAR_Browser_Test_Payload_Calc_Exe,before_trailer,n/a,42,2026-07-22T19:49:31.102452
514,JURJWHBJYQUR24R3TCPBVLLOFDBTQK5S.pdf,uri_redirect_phishing_AMTSO_0514.pdf,uri_redirect_phishing,AMTSO,WICAR,WICAR_BROWSER_test_PAYLOAD_calc_exe_safe,before_trailer,n/a,42,2026-07-22T19:49:31.108273
515,JW44PKSPRUHPMGLASPIT273NOJ5EOU7X.pdf,javascript_injection_AMTSO_0515.pdf,javascript_injection,AMTSO,EICAR,EiCaR-StAndArD-AntiViRsUs-tEsT-fIlE!$h$H+H* X5O!P%@AP[4\PZX54(P^)7CC)7}$,before_final_eof,js_base64_atob,42,2026-07-22T19:52:09.122665
516,JWCODRHRIROHXHNEQP5VHTLJBBM5SBWX.pdf,polyglot_file_mindcrypt_0516.pdf,polyglot_file,mindcrypt,EICAR,eicar-standard-antivirus-test-file!$h+h* x5o!p%@ap[4\pzx54(p^)7cc)7}$,before_trailer,n/a,42,2026-07-22T19:52:09.335732
517,JWYVYMU6FQRTYIQZNWUQRD3YV33OZTYE.pdf,javascript_injection_WICAR_0517.pdf,javascript_injection,WICAR,EICAR,Eicar-Standard-Antivirus-Test-File!$H+$H* X5O!P%@AP[4\PZX54(P^)7CC)7}$E,after_first_endobj,js_charcode_array,42,2026-07-22T19:52:09.452575
518,JX4QV4DIXVXTDI737KSBDD7U3WHIGNWL.pdf,xfa_acroform_injection_AMTSO_0518.pdf,xfa_acroform_injection,AMTSO,EICAR,EiCaR-STANDARD-ANTIVIRUS-TEST-FILE!X5O!P%@AP[4\PZX54(P^)7CC)7}$H+H*,before_final_eof,n/a,42,2026-07-22T19:55:32.424965
519,JXE4W4MUU66ZFEDIYZUFDLK4F5NZOPYZ.pdf,ransomware_simulation_RanSim_0519.pdf,ransomware_simulation,RanSim,EICAR,$H+H*7}$EICAR-STANDARD-ANTIVIRUS-TEST-FILE!X5O!P%@AP[4\PZX54(P^)7CC)7,after_first_endobj,js_charcode_array,42,2026-07-22T19:55:32.514469
520,JXM2RAH5DJSVW2XCEGXVMU2PFPC4J3P4.pdf,uri_redirect_phishing_AMTSO_0520.pdf,uri_redirect_phishing,AMTSO,EICAR,X5O!P%@AP[4\PZX54(P^)7CC)7}$EICAR-STANDARD-ANTIVIRUS-TEST-FILE!H+H*$,before_final_eof,n/a,42,2026-07-22T19:55:32.618767
521,JYMSHAQOPOCHYVWZYLPSNQYDNAGMT5DR.pdf,steganographic_payload_Glasswall_0521.pdf,steganographic_payload,Glasswall,WICAR,WICar-Browser-Test-Payload-Calc-Exe-Safe,before_final_eof,n/a,42,2026-07-22T19:56:40.353043
522,K3IGHYFHR26MTI4I6GKU2LRQHYXKEUVN.pdf,llm_prompt_injection_AtomicRedTeam_0522.pdf,llm_prompt_injection,AtomicRedTeam,WICAR,Safe-Test-Payload-Calc-WICar-Browser-Exe,after_first_endobj,n/a,42,2026-07-22T19:56:40.435116
523,K7W2OAWSV6AHYASOUV4LTOEUEIFNTE6D.pdf,xfa_acroform_injection_WICAR_0523.pdf,xfa_acroform_injection,WICAR,WICAR,WICar_Browser_Test_Payload_Calc_Exe_Safe,before_trailer,n/a,42,2026-07-22T19:56:40.436257
524,KA545DH3SDEIKBX5MLR7QZVYWYBKBGLV.pdf,dde_template_injection_AMTSO_0524.pdf,dde_template_injection,AMTSO,RANSIM,RANSIM_KNOWBE4_ENCRYPTION_SIMULATION_TEST_NOT_REAL,before_final_eof,n/a,42,2026-07-22T19:58:03.460836
525,KAI53AEUTC4X3GRV6WZDEZUWVEYPTPPU.pdf,ssrf_Metasploit_0525.pdf,ssrf,Metasploit,RANSIM,KNOWBE4_RANSIM_ENCRYPTION_SIMULATION_TEST_NOT_REAL,before_trailer,n/a,42,2026-07-22T19:58:03.481124
526,KAX2V43VIPOF5R7SL2YYD2JQFRQCPWQ5.pdf,cross_site_scripting_WICAR_0526.pdf,cross_site_scripting,WICAR,RANSIM,TEST_NOT_REAL_RANSIM_KNOWBE4_ENCRYPTION_SIMULATION,before_trailer,n/a,42,2026-07-22T19:58:03.592799
527,KBEV4F2NJWE2NHI6CMYRY5GAXEJ3N7QD.pdf,ransomware_simulation_RanSim_0527.pdf,ransomware_simulation,RanSim,EICAR,X5O!p%@ap[4\PzX54(p^)7Cc)7}$eIcAr-StAndArD-AntiViRus-tEsT-fIlE!$h+h*,before_trailer,js_hex_escapes,42,2026-07-22T20:00:55.650966
528,KBWCMQOKIWATS25U3Q563UWDJTVUIDLJ.pdf,cross_site_scripting_WICAR_0528.pdf,cross_site_scripting,WICAR,EICAR,P4N1T!Q@KZ4N[P8\kz4n(P^)9Qq)9}$gJ4n-S4f3-T3st-F1l3!$G+G*,before_final_eof,n/a,42,2026-07-22T20:00:55.733693
529,KDJPDOF5V7PZBQSCATREA7E7S57NWM4E.pdf,ssrf_Metasploit_0529.pdf,ssrf,Metasploit,EICAR,Z3C0M!v%tZ3c0m[v6\jZ3c0m(v^)8Ww)8}$hK3c0m-S3cur3-T3st-F1l3!$H+h*,before_final_eof,n/a,42,2026-07-22T20:00:55.788531
530,KDLB3IO7SCHXPEJZJYXLBWTX2MTEUOS6.pdf,object_action_injection_AtomicRedTeam_0530.pdf,object_action_injection,AtomicRedTeam,AMTSO,AMTSO_POTENTIALLY_UNWANTED_TEST_FILE_NOT_DANGEROUS,after_first_endobj,n/a,42,2026-07-22T20:02:37.404692
531,KEAHFYXS23DKDX43I4DYM6LBJD6H6FMP.pdf,uri_redirect_phishing_AMTSO_0531.pdf,uri_redirect_phishing,AMTSO,AMTSO,aMTSO-POTENTIALLY-UNWANTED-TEST-FILE-NOT-DANGEROUS,after_first_endobj,n/a,42,2026-07-22T20:02:37.407790
532,KEBLLGBMZREVDB7T2U5TCKFY3JLVKR4O.pdf,llm_prompt_injection_AtomicRedTeam_0532.pdf,llm_prompt_injection,AtomicRedTeam,AMTSO,AMTSO-POTENTIALLY_UNWANTED_TEST-FILE-NOT-DANGEROUS-for-research-purposes-only,after_first_endobj,n/a,42,2026-07-22T20:02:37.412830
533,KHFVIIN7BUD6WPBAO3FNRJXTCS5FVIOK.pdf,llm_prompt_injection_AtomicRedTeam_0533.pdf,llm_prompt_injection,AtomicRedTeam,WICAR,WICar-Browser-Test-PAyLoAd-CaLC-Exe-SaFe,after_first_endobj,n/a,42,2026-07-22T20:03:43.577582
534,KIUEITSZRTECBD2K3QVN45QGYG2VIQFS.pdf,xfa_acroform_injection_WICAR_0534.pdf,xfa_acroform_injection,WICAR,WICAR,Safe-WICAR_Browser_Test_Payload_CalC_exe,before_trailer,n/a,42,2026-07-22T20:03:43.578676
535,KJJGH37ZCWZ4JWRQ46LKRMLAD7AZZUQX.pdf,polyglot_file_mindcrypt_0535.pdf,polyglot_file,mindcrypt,WICAR,WICArBrowserTestPayloadCalCexeSafe,after_first_endobj,n/a,42,2026-07-22T20:03:43.580043
536,KJRNBHQZEAPZL7FXVKBGPEN45LKGPLGM.pdf,llm_prompt_injection_AtomicRedTeam_0536.pdf,llm_prompt_injection,AtomicRedTeam,WICAR,WICAR_BrowserTestPayloadCalcExeSafe,after_first_endobj,n/a,42,2026-07-22T20:05:05.201201
537,KKUB224LBBU5Q6QF3I52V7NM5BFDXKMA.pdf,shellcode_embedded_exe_AtomicRedTeam_0537.pdf,shellcode_embedded_exe,AtomicRedTeam,WICAR,SafeWICAR-BROWSER-TEST-PAYLOAD-CALC-EXE,before_trailer,n/a,42,2026-07-22T20:05:05.204160
538,KL6VJRI6EUVHA6S4QIIZ76GT5VIPPD5Y.pdf,steganographic_payload_Glasswall_0538.pdf,steganographic_payload,Glasswall,WICAR,WICARBrowser-Test-PayloadCalc-Exe-SafeTest,before_trailer,n/a,42,2026-07-22T20:05:06.050802
539,KMELIR3DJDUFB52NSPC42LSIU6OOD77U.pdf,uri_redirect_phishing_WICAR_0539.pdf,uri_redirect_phishing,WICAR,EICAR,EiCaR-Standard-Antivirus-Test-File!X5O!P%@AP[4\PZX54(P^)7CC)7}$H+H*,after_first_endobj,n/a,42,2026-07-22T20:07:58.468609
540,KMTEGGFKCFAJV3ICJRDK3YR2OAFQJ22Y.pdf,object_action_injection_AMTSO_0540.pdf,object_action_injection,AMTSO,EICAR,$H+H*X5O!P%@AP[4\PZX54(P^)7CC)7}$EiCaR-STANDARD-ANTIVIRUS-TEST-FILE!,before_final_eof,n/a,42,2026-07-22T20:07:58.499728
541,KMUKXIW52KNJ3JJJ2LO5QOW2G6FTJ45W.pdf,steganographic_payload_mindcrypt_0541.pdf,steganographic_payload,mindcrypt,EICAR,TEST-EICAR-ANTIVIRUS-FILE!$H+H*X5O!P%@AP[4\PZX54(P^)7CC)7}$EICAR-STANDARD-ANTIVIRUS-TEST-FILE!$H+H*,before_trailer,n/a,42,2026-07-22T20:07:58.548915
542,KNB57BFSJINB7DC3WJQ452LPY5C7L7UL.pdf,ransomware_simulation_AtomicRedTeam_0542.pdf,ransomware_simulation,AtomicRedTeam,WICAR,WICar-Browser-Test-Payload-Calc-Exe-Safe,before_final_eof,js_unescape,42,2026-07-22T20:09:12.312322
543,KNOSFODTQCUVGFKMJLWBF6KZS3RVBESD.pdf,javascript_injection_AMTSO_0543.pdf,javascript_injection,AMTSO,WICAR,Safe-WICAR_browser_test_payload_calc_exe,after_first_endobj,js_hex_escapes,42,2026-07-22T20:09:12.317331
544,KO7GGF3RMJJSMBTJWM7BCRBQ4UJJ26VL.pdf,uri_redirect_phishing_AMTSO_0544.pdf,uri_redirect_phishing,AMTSO,WICAR,WicarBrowserTestPayloadCalcExeSafe,after_first_endobj,n/a,42,2026-07-22T20:09:12.462535
545,KOIY3K7K4LNEPAQQ2YXCAW2KS4TYUSBR.pdf,uri_redirect_phishing_AMTSO_0545.pdf,uri_redirect_phishing,AMTSO,WICAR,WICARBrowserTestPayloadCalcEXESafe,after_first_endobj,n/a,42,2026-07-22T20:10:26.403384
546,KOT4LTFQIWYAYXDMPX6R7HOJ2VK4RRFN.pdf,uri_redirect_phishing_AMTSO_0546.pdf,uri_redirect_phishing,AMTSO,WICAR,SafeWICARBROWSERTESTPAYLOADCALCexe,before_final_eof,n/a,42,2026-07-22T20:10:26.410696
547,KQKKOFZRA2MSM7S4EEGOTH2CPEJOUNWD.pdf,cross_site_scripting_OWASP_0547.pdf,cross_site_scripting,OWASP,WICAR,WicarBrowserTestPayloadCalcExeSafe_Research,before_trailer,n/a,42,2026-07-22T20:10:26.413102
548,KTCXROTYIAYW34ZFMVAKRU5FQFD3D7XQ.pdf,javascript_injection_AMTSO_0548.pdf,javascript_injection,AMTSO,EICAR,X5o!p%@aP[4\pzX54(p^)7Cc)7}$eIcaR-StAndArD-AntiViRus-tEsT-fIlE!$h+h*,before_trailer,js_hex_escapes,42,2026-07-22T20:13:30.847909
549,KUGCYDY3UTSLQLPAXLXFZWBNBXAGPN2U.pdf,steganographic_payload_Glasswall_0549.pdf,steganographic_payload,Glasswall,EICAR,x5O!p%@Ap[4\PzX54(p^)7cC)7}$eIcARsTaNdArDaNTiViRuStEsTFiLe!$H+h,after_first_endobj,n/a,42,2026-07-22T20:13:30.851320
550,KUHZYBRS6BEYSNUBQ3WGCKIFFDWLBVLM.pdf,cross_site_scripting_OWASP_0550.pdf,cross_site_scripting,OWASP,EICAR,X5O!p%@aP[4\PzX54(p^)7CC)7}$eIcArStAnDaRd-AntiViRus-TesT-FiLe!$H+H*,before_final_eof,n/a,42,2026-07-22T20:13:30.858800
551,KV25SHM4P3UZHVNNEAE3OZSJ23D3BXZH.pdf,shellcode_embedded_exe_AtomicRedTeam_0551.pdf,shellcode_embedded_exe,AtomicRedTeam,WICAR,WicAr-BrOwser-tEsT-pAyLoAd-cAlC-ExE-sAfE,before_trailer,n/a,42,2026-07-22T20:15:14.468492
552,KV5Z5OWVEYBYAPKWADO2QJVXEMZKZTJR.pdf,ssrf_Metasploit_0552.pdf,ssrf,Metasploit,WICAR,Safe-test-WICAR-BROWSER-EXE-CALC-pAyLoAd-tEsT,before_final_eof,n/a,42,2026-07-22T20:15:14.583174
553,KVHILAJFL5JLBNQSY47V3U5QMWNYXI43.pdf,shellcode_embedded_exe_AtomicRedTeam_0553.pdf,shellcode_embedded_exe,AtomicRedTeam,WICAR,sAfE-tEsT-wICAr-BROWSer-CALC-pAyLoAd-ExE-bRooT,before_final_eof,n/a,42,2026-07-22T20:15:14.587788
554,KVJK5CIVGUYCJMJWGDBDHR4DRDXZVSBF.pdf,polyglot_file_Glasswall_0554.pdf,polyglot_file,Glasswall,RANSIM,RANSIM_Knowbe4_Encryption_Simulation_Test_Not_Real,before_final_eof,n/a,42,2026-07-22T20:17:07.803496
555,KWL6TCYCODD5ODQXOPLOAX46TIM557CL.pdf,cross_site_scripting_WICAR_0555.pdf,cross_site_scripting,WICAR,RANSIM,ransim_knowbe4_encryption_simulation_test_not_real,before_final_eof,n/a,42,2026-07-22T20:17:07.815478
556,KWPQYSUTIEVQHMZBL2UDE4OKV53YYSG3.pdf,cross_site_scripting_OWASP_0556.pdf,cross_site_scripting,OWASP,RANSIM,SafeTest_RANSIM-KNOWBE4-ENCRYPTION-SIMULATION-TEST-NOT-REAL,after_first_endobj,n/a,42,2026-07-22T20:17:07.824140
557,KYL4ATEPT72QYDBMYMCWXM2N7EJA2DMS.pdf,uri_redirect_phishing_WICAR_0557.pdf,uri_redirect_phishing,WICAR,EICAR,X5O!p%@aP[4\PzX54(p^)7Cc)7}$eIcAr-StAndArD-aNTiViRus-tEsT-fIlE!$h+h*,before_trailer,n/a,42,2026-07-22T20:19:55.579898
558,KYRWCK6XALX32MZI6BN7GYVF2FT57JPP.pdf,llm_prompt_injection_custom_0558.pdf,llm_prompt_injection,custom,EICAR,x5o!p%@ap[4\pzx54(p^)7cc)7}$eicar-standard-antivirus-test-file!$h+h*,before_trailer,n/a,42,2026-07-22T20:19:55.919691
559,L25T3UJ2GCRQ5HZHAEKUSBDG3PSJV3CX.pdf,object_action_injection_AMTSO_0559.pdf,object_action_injection,AMTSO,EICAR,X5O!p%@AP[4\PzX54(P^)7Cc)7}$EiCaR-Standard-AntiVirus-Test-File!$h+h*,before_trailer,n/a,42,2026-07-22T20:19:55.925901
560,L3KZFZMAQFEW4RY6D5IJJXCRWUVUBLRJ.pdf,polyglot_file_Glasswall_0560.pdf,polyglot_file,Glasswall,RANSIM,RANSIM_Knowbe4_Encryption_Simulation_Test_Not_Real,before_trailer,n/a,42,2026-07-22T20:21:09.420841
561,L3YHCAZRLQVYA7O4G6SG5BQHUREJTYQO.pdf,ssrf_Metasploit_0561.pdf,ssrf,Metasploit,RANSIM,Ransim_KnowBe4_encryption_simulation_test_not_real_,before_trailer,n/a,42,2026-07-22T20:21:09.566022
562,L4EMZQ6EPUAWG2XOMWGBHS4OSPSTVZQJ.pdf,cross_site_scripting_WICAR_0562.pdf,cross_site_scripting,WICAR,RANSIM,KnowBe4_RANSIM_encryption_simulation_test_not_real!,after_first_endobj,n/a,42,2026-07-22T20:21:09.572108
563,LAL27T7CADLHBSTG3MN4LEQI5CT7CLHU.pdf,ssrf_Metasploit_0563.pdf,ssrf,Metasploit,AMTSO,AMTSO_POTENTIALLY_UNWANTED_TEST_FILE_NOT_DANGEROUS,before_final_eof,n/a,42,2026-07-22T20:23:02.598085
564,LCFQJGJLCOJ56B3YM3XIPRJ7DFUQPTDG.pdf,uri_redirect_phishing_WICAR_0564.pdf,uri_redirect_phishing,WICAR,AMTSO,amts0-P0t3nt1ally-Unw4nt3d-t3st-f1l3-n0t-d4ng3r0us,after_first_endobj,n/a,42,2026-07-22T20:23:02.810804
565,LDLCDEPVQ225ADIF33NSEBYX3Z3AE4TX.pdf,uri_redirect_phishing_WICAR_0565.pdf,uri_redirect_phishing,WICAR,AMTSO,SafeTestFile_AMTSO-POTENTIALLY-UNWANTED-TEST-FILE-NOT-DANGEROUS_Signature,after_first_endobj,n/a,42,2026-07-22T20:23:03.084929
566,LFGBSD5XRLBIZCRBVWTKQPP2JEVRWRRS.pdf,ssrf_AtomicRedTeam_0566.pdf,ssrf,AtomicRedTeam,AMTSO,AMTSO_POTENTIALLY_UNWANTED_TEST_FILE_NOT_DANGEROUS,after_first_endobj,n/a,42,2026-07-22T20:24:33.423719
567,LFZ2QRA2LGRXD2XOPAY4WY36PZYT4IJ4.pdf,xfa_acroform_injection_WICAR_0567.pdf,xfa_acroform_injection,WICAR,AMTSO,amtsO-Potentially-Unwanted-Test-File-Not-Dangerous,before_trailer,n/a,42,2026-07-22T20:24:33.426512
568,LG7ANCL4BE4CFH6R7XGVRWAQANBXXXBD.pdf,dde_template_injection_AMTSO_0568.pdf,dde_template_injection,AMTSO,AMTSO,SafeTestFile_AMTSO-POTENTIALLY-UNWANTED-NOT-DANGEROUS,after_first_endobj,n/a,42,2026-07-22T20:24:33.485361
569,LIPMDFTNS2NRGFUZE65J6AKPXYJSCR6P.pdf,steganographic_payload_Glasswall_0569.pdf,steganographic_payload,Glasswall,WICAR,WICAR_Browser_Test_Payload_Calc_Exe_Safe,before_trailer,n/a,42,2026-07-22T20:25:50.747881
570,LJCXACJE45ZQBQIGE26MCKVEGUUL2FZM.pdf,object_action_injection_AMTSO_0570.pdf,object_action_injection,AMTSO,WICAR,Safe_WICAR_Browser_TEST_Payload_Calc_exe,before_trailer,n/a,42,2026-07-22T20:25:50.806985
571,LL47ZCJJXPYOVJLTNX35LAUK2DUMWBJR.pdf,llm_prompt_injection_AtomicRedTeam_0571.pdf,llm_prompt_injection,AtomicRedTeam,WICAR,WICAR_BROWSER-test_PAYLOAD_calc_EXE_safe,after_first_endobj,n/a,42,2026-07-22T20:25:50.809991
572,LLMXYLFSHQA3ZZUSNU4HCBJQ24N7LH6U.pdf,llm_prompt_injection_AtomicRedTeam_0572.pdf,llm_prompt_injection,AtomicRedTeam,WICAR,WicAr-bRowser-tEst-pAyLoAd-cAlc-exE-sAfE,before_final_eof,n/a,42,2026-07-22T20:28:19.295355
573,LLO7S5EGRT25W2HWQK2FCIFNJGL6OLQ3.pdf,object_action_injection_AtomicRedTeam_0573.pdf,object_action_injection,AtomicRedTeam,WICAR,Safe-test-payload-calC-Exe-wiCar-bRoWseR,before_final_eof,n/a,42,2026-07-22T20:28:20.124551
574,LPA7M5D76YBCPXXCRVU7ZYECI6ODH24E.pdf,javascript_injection_WICAR_0574.pdf,javascript_injection,WICAR,WICAR,wIcAr-Test-PayLoAd-cAlc-Exe-SaFe-BrowSeR-TesT,before_final_eof,split_concat,42,2026-07-22T20:28:20.363986
575,LUNHY35RQQVKLPEN2LP52XDOP3KFLWRO.pdf,uri_redirect_phishing_AMTSO_0575.pdf,uri_redirect_phishing,AMTSO,RANSIM,RANSIM_KnowBe4_Encryption_Simulation_Test_Not_Real,after_first_endobj,n/a,42,2026-07-22T20:29:34.636476
576,LV5NL6NL4B32T7LS4ZJDIPLYV2ACNZ5T.pdf,dde_template_injection_AtomicRedTeam_0576.pdf,dde_template_injection,AtomicRedTeam,RANSIM,KnowBe4_RANSIM_KENEXA_Cryptography_Sandbox_Not_Malware,after_first_endobj,n/a,42,2026-07-22T20:29:34.641317
577,LVPLZHNQEROUW3S5W7HNU42LCJB2IX6E.pdf,steganographic_payload_mindcrypt_0577.pdf,steganographic_payload,mindcrypt,RANSIM,RANSIM_KENEXA_Crypto_Sandbox_Enforcement_Not_Harmful_Test,before_trailer,n/a,42,2026-07-22T20:29:34.644958
578,LW7OQ44Z4N33ZKSCS6IEEK54LMXJIOFH.pdf,object_action_injection_AtomicRedTeam_0578.pdf,object_action_injection,AtomicRedTeam,AMTSO,AMTSO_POTENTIALLY_UNWANTED_TEST_FILE_NOT_DANGEROUS,before_trailer,n/a,42,2026-07-22T20:31:10.656670
579,LXBG3TK5X532R47N47TPXOVVTBA4QCDE.pdf,shellcode_embedded_exe_AtomicRedTeam_0579.pdf,shellcode_embedded_exe,AtomicRedTeam,AMTSO,aMTSO-PoTentially-uNwanted-tEsT-fIlE-nOt-dAngErOus,before_trailer,n/a,42,2026-07-22T20:31:10.762055
580,LXT3XRV7OPUDA54NZCRFZW7KHFWU4Y3D.pdf,llm_prompt_injection_AtomicRedTeam_0580.pdf,llm_prompt_injection,AtomicRedTeam,AMTSO,SafeTestFile_AMTSO-POTENTIALLY-UNWANTED-NOT-DANGEROUS,before_final_eof,n/a,42,2026-07-22T20:31:10.765815
581,LXW732IC7XIG4SH67A3LN3OF3LUOAWIV.pdf,javascript_injection_WICAR_0581.pdf,javascript_injection,WICAR,EICAR,X5O!p%@AP[4\PZX54(P^)7Cc)7}$eIcAr-StAndArD-AntiViRus-tEsT-fIlE!$h+h*,before_final_eof,js_unescape,42,2026-07-22T20:34:12.546238
582,LY6DBD3U5M6JGXFEYE54PAAMXND6XZ23.pdf,object_action_injection_AMTSO_0582.pdf,object_action_injection,AMTSO,EICAR,X5O!P%@aP[4\PzX54(p^)7Cc)7}$eIcAr-StAndArD-AntiViRus-tEsT-fIlE!$H+h,after_first_endobj,n/a,42,2026-07-22T20:34:12.550122
583,LYCCADK4R374ZC4R4ROO5VZSQLHW4RPQ.pdf,polyglot_file_mindcrypt_0583.pdf,polyglot_file,mindcrypt,EICAR,x5o!p%@ap[4\pzx54(p^)7cc)7}$eIcAr-StAndArD-AntiViRus-tEsT-fIlE!$H+h*,before_final_eof,n/a,42,2026-07-22T20:34:12.551789
584,M24UMO5XAGV75HSW66Z2E3N6772MB2SW.pdf,shellcode_embedded_exe_Metasploit_0584.pdf,shellcode_embedded_exe,Metasploit,WICAR,WICAR_Browser_Test_Payload_Calc_Exe_Safe,before_trailer,n/a,42,2026-07-22T20:35:27.328851
585,M3JC5LYIW5JUNGMUE4FIXGDYFEUABDJK.pdf,llm_prompt_injection_AtomicRedTeam_0585.pdf,llm_prompt_injection,AtomicRedTeam,WICAR,Safe_WICAR_BROWSER_TEST_PAYLOAD_CALC_EXE,before_final_eof,n/a,42,2026-07-22T20:35:27.423045
586,M3UMH7U2AYMM6ZLJQSJII5NKQYFUTUFO.pdf,polyglot_file_Glasswall_0586.pdf,polyglot_file,Glasswall,WICAR,WICARBrowserTestPayloadCalcExeSafe_V1,before_trailer,n/a,42,2026-07-22T20:35:27.429360
587,M4PQQ2SAF6X4U7WZE2ZG5FPZBNUKPKNC.pdf,javascript_injection_WICAR_0587.pdf,javascript_injection,WICAR,EICAR,X5O!p%@ap[4\Pzx54(p^)7cc)7}$EiCaR-StAndArD-aNTiViRuS-tEsT-fIlE!$h+h*,after_first_endobj,split_concat,42,2026-07-22T20:38:11.550010
588,M6C6DEQ5LEULRCOK2LEADJ3AX3522H3E.pdf,dde_template_injection_AtomicRedTeam_0588.pdf,dde_template_injection,AtomicRedTeam,EICAR,x5o!p%@ap[4\pzx54(p^)7cc)7}$eicar-standard-antivirus-test-file!$h+h*,after_first_endobj,n/a,42,2026-07-22T20:38:11.806207
589,M6EE3W5HUIM2YKPPBQ4CS552OOM5UC7I.pdf,llm_prompt_injection_custom_0589.pdf,llm_prompt_injection,custom,EICAR,X5O!p%@AP[4\Pzx54(p^)7Cc)7}$EiCaR-Standard-AntiVirus-Test-File!$H+H*,before_trailer,n/a,42,2026-07-22T20:38:11.808816
590,MATLAIUSZNV6ECCAMZDMMLBOVYOJ7LEX.pdf,shellcode_embedded_exe_Metasploit_0590.pdf,shellcode_embedded_exe,Metasploit,WICAR,WICAR_BROWSER_TEST_PAYLOAD_CALC_EXE_SAFE,before_final_eof,n/a,42,2026-07-22T20:39:38.344829
591,MBYNVOAVDILB2AZ6AU7FGZA3BWG3XXZ4.pdf,javascript_injection_WICAR_0591.pdf,javascript_injection,WICAR,WICAR,Safe_WICAR-BROWSER-TEST-PAYLOAD-CALC-EXE,before_final_eof,split_concat,42,2026-07-22T20:39:38.349765
592,MCE7YVRKTXPMRN7DYB25B22RCFFLLHOE.pdf,ssrf_AtomicRedTeam_0592.pdf,ssrf,AtomicRedTeam,WICAR,WICAR-BROWSER-TEST-Safe-PAYLOAD-CALC-EXE,after_first_endobj,n/a,42,2026-07-22T20:39:38.352930
593,MDFT7WKB5IFQY7SPL4NGQCPMCQUNYSAM.pdf,shellcode_embedded_exe_AtomicRedTeam_0593.pdf,shellcode_embedded_exe,AtomicRedTeam,WICAR,WICar-Browser-Test-Payload-Calc-Exe-Safe,after_first_endobj,n/a,42,2026-07-22T20:40:34.971739
594,MDQ4BAARW6OTVBNBQE7BACYBNCCTWQDO.pdf,object_action_injection_AMTSO_0594.pdf,object_action_injection,AMTSO,WICAR,Safe-WICAR_browser_test_payload_calc_exe,after_first_endobj,n/a,42,2026-07-22T20:40:34.972539
